,source,author,title,price
994,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FLB4RRxuhLIfQwi8kTS0_4Q%2Flarger.jpg&width=445,Chris Succo,"Proper Naughty Rap Metal [TJG#2], 2015","US$18,000 "
995,https://d7hftxdivxxvm.cloudfront.net?height=367&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fr9hdy_wXfd5DPsvFjO3xiA%2Flarger.jpg&width=445,Andy Woll,"Sports Ville (Finn), 2022","US$6,000 "
996,https://d7hftxdivxxvm.cloudfront.net?height=626&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FzVAL2Fc-aqgjSYT3W0G9yA%2Flarger.jpg&width=445,Ben Eine,"Someone to Love, 2021","€4,000 "
997,https://d7hftxdivxxvm.cloudfront.net?height=542&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fo8ZlDGX23SJv0Avah_Q9UQ%2Flarger.jpg&width=445,Morgan Auten Smith,"Summer Fun II, 2021",US$400 
998,https://d7hftxdivxxvm.cloudfront.net?height=609&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fngpp9RwG9gcWjSNfKZqxOg%2Flarger.jpg&width=445,ARUP DAS,"Confrontation, 1987","£18,000–£22,000 "
999,https://d7hftxdivxxvm.cloudfront.net?height=367&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FAvFeXxfJjaG7YIdxVgxlcQ%2Flarger.jpg&width=445,Avner Chaim,"GS 58, 2022",US$850 
1000,https://d7hftxdivxxvm.cloudfront.net?height=361&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FiulcY7OK5_VZdkUC3gR_Pw%2Flarger.jpg&width=445,Victor Brauner,"La récapitulation de l'amour, 1934","£85,000 "
1001,https://d7hftxdivxxvm.cloudfront.net?height=664&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FacHuDe-ONfIOnmZCJqwkAQ%2Flarger.jpg&width=445,Wasted Rita,"scrolling its like praying and my religion is all the internet girlies, 2023","€2,500 "
1002,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FlD9ZMZhygnPbz513kS8efw%2Flarger.jpg&width=445,Peppone,"Dark Side Of The Moon, 2023","US$5,000 "
1003,https://d7hftxdivxxvm.cloudfront.net?height=556&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F474pDvUVSFmb0KS97e-XQA%2Flarger.jpg&width=445,Minjoo Kim,"Still Life, 2022","€1,200 "
1004,https://d7hftxdivxxvm.cloudfront.net?height=468&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fb-a4kBWnWRDHS0cTPmGZBA%2Flarger.jpg&width=445,Dion Johnson,"Spring (fresh), 2020","US$2,500 "
1005,https://d7hftxdivxxvm.cloudfront.net?height=449&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FnKqQG4OnZUawyuifDmrb5g%2Flarger.jpg&width=445,The London Police,"A Speckled Dog and a new team member, 2023","€5,800 "
1006,https://d7hftxdivxxvm.cloudfront.net?height=494&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FKL-PQHQwYeKms5Zn0riA9Q%2Flarger.jpg&width=445,Doze Green,"Carbon 666 (asesinos), 2023","US$15,200 "
1007,https://d7hftxdivxxvm.cloudfront.net?height=367&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FJ2A71ezQdCaZw5XIqGcoVA%2Flarger.jpg&width=445,Ernest Albert,"Looking towards Distant Peninsula, After 1922","US$8,800 "
1008,https://d7hftxdivxxvm.cloudfront.net?height=609&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F4209DE6jzDOXOecoiH6lyA%2Flarger.jpg&width=445,Francisco Toledo,"La Carreta, ca. 1970","US$12,000 "
1009,https://d7hftxdivxxvm.cloudfront.net?height=208&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FfAzfwdrLUDdO8Camw52PmA%2Flarger.jpg&width=445,Natalia Roman,"Monumental Flower Pot Trio, 2022","US$1,000 "
1010,https://d7hftxdivxxvm.cloudfront.net?height=311&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FIF5RCY4cjiMCSsKNQwbctg%2Flarger.jpg&width=445,Gilbert and George,"FUCK ‘EM ALL (2021) (signed), 2021","£1,950 "
1011,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FnsLdGajGaj5nfRrmMUjl0Q%2Flarger.jpg&width=445,Ian Rayer-Smith,"Carried by Angels, 2021","£7,500–£10,000 "
1012,https://d7hftxdivxxvm.cloudfront.net?height=260&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FayGaAN7YX7rUPpvyEQGQ_A%2Flarger.jpg&width=445,Alessandro Busci,"Iceberg seta, 2022","€25,400 "
1013,https://d7hftxdivxxvm.cloudfront.net?height=356&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FlmQxiOztjkiu_iht0xEb0w%2Flarger.jpg&width=445,Robert Lebsack,"The Cultivation of Insight, 2023","US$3,200 "
1014,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FeZVmTT81otltXSeV4ag4iQ%2Flarger.jpg&width=445,Achille Perilli,"Un angolo d'amore, ( A corner of love )., 2007","€13,000 "
1015,https://d7hftxdivxxvm.cloudfront.net?height=397&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fpzs4VruADc2ma_6dQk6giQ%2Flarger.jpg&width=445,Wolf Kahn,"Tangle Behind Cow Pasture , ca. 1990","US$29,500 "
1016,https://d7hftxdivxxvm.cloudfront.net?height=260&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F8QFQhjo3zJYZOYkZIgcI0A%2Flarger.jpg&width=445,Anne-Karin Furunes,"Calving Glacier X, Kronebreen, Svalbard, 2023","US$40,000–US$50,000 "
1017,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FCzQBhSeKVHU_GcKy15nNUw%2Flarger.jpg&width=445,Paul Resika,"Cerulean, 2022","US$100,000 "
1018,https://d7hftxdivxxvm.cloudfront.net?height=489&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FXOwJ6cy44hlk1EU_z-8Nzw%2Flarger.jpg&width=445,Trudy Benson,"Pink Trance, 2023","US$17,500–US$19,000 "
1019,https://d7hftxdivxxvm.cloudfront.net?height=309&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FiFcyE4xzNWzoMbHWM4i9xQ%2Flarger.jpg&width=445,Gilbert and George,"BELIEF IS SHIT (2021) (signed), 2021","£1,950 "
1020,https://d7hftxdivxxvm.cloudfront.net?height=454&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fk2VdfQz4sq8SQuDolTtObA%2Flarger.jpg&width=445,Oluwaseun Odeyemi,"Positive Attention , 2022","€3,000 "
1021,https://d7hftxdivxxvm.cloudfront.net?height=549&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FxsDPMSLpSoY0Y9NjCGF3fg%2Flarger.jpg&width=445,Carter Flachbarth,"Self Portrait, ca. 2020","US$20,000 "
1022,https://d7hftxdivxxvm.cloudfront.net?height=449&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FMWheqQ8RCO7lNA7GmwiI3g%2Flarger.jpg&width=445,Achille Perilli,"La Buona fortuna, ( The good luck ), 2009","€65,000 "
1023,https://d7hftxdivxxvm.cloudfront.net?height=635&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FV3nF7xHPlH0W9KDR6Hr_Gw%2Flarger.jpg&width=445,Cristina Camacho,"Heavy Breathing, 2022","US$18,000 "
1024,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F5oXsPCpl9DbEEA9x9R-jBQ%2Flarger.jpg&width=445,Mie Olise Kjærgaard,"Freedom Quartet, 2023","US$7,500–US$10,000 "
1025,https://d7hftxdivxxvm.cloudfront.net?height=364&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FkDmQpvARyXTaVAiVXdI-GQ%2Flarger.jpg&width=445,Fabio Coruzzi,"Broke 2, 2023",US$300 
1026,https://d7hftxdivxxvm.cloudfront.net?height=674&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fet_Ufk8A85i_arW7JFAasA%2Flarger.jpg&width=445,Cédric Bouteiller,"Love Peace, 2022","US$24,500 "
1027,https://d7hftxdivxxvm.cloudfront.net?height=309&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FUexmcvYzTDytXNcUD3hFew%2Flarger.jpg&width=445,Alejandro Ospina,"Magical Thinking: Today is a New Day, 2022","US$25,000 "
1028,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FXsZvLuTAzYxsuOKWUSeAmg%2Flarger.jpg&width=445,Rock Therrien,"Beach Vibes, 2023","US$10,000 "
1029,https://d7hftxdivxxvm.cloudfront.net?height=383&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FRJ3zpUlvdazCROWinl4SvA%2Flarger.jpg&width=445,Alex Couwenberg,"Pikake, ca. 2018","US$4,000 "
1030,https://d7hftxdivxxvm.cloudfront.net?height=322&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F_a3IAjud1ya_7DW2rfvJFA%2Flarger.jpg&width=445,Abel Rodríguez,"Sin titulo, 2022","US$20,000–US$30,000 "
1031,https://d7hftxdivxxvm.cloudfront.net?height=556&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FoofvgNdon3tyHr-TKGylZw%2Flarger.jpg&width=445,Achille Perilli,"L’alba del domani, ( Tomorrow's dawn ), 2013","€9,500 "
1032,https://d7hftxdivxxvm.cloudfront.net?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FJ-fkDV3D2fTJslhaZtEeDA%2Flarger.jpg&width=445,Brendan Murphy,"49 Wants, 2022","US$14,000 "
1033,https://d7hftxdivxxvm.cloudfront.net?height=440&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FgG90EY84Xs7ysXUYM1QNew%2Flarger.jpg&width=445,Achille Perilli,"La voglia di libertà, ( The desire for freedom )., 2009","€13,000 "
1034,https://d7hftxdivxxvm.cloudfront.net?height=489&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F5tuALENGvrGoaLTovfNNHA%2Flarger.jpg&width=445,Alex Couwenberg,"She-Go, 2018","US$9,500 "
1035,https://d7hftxdivxxvm.cloudfront.net?height=296&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FZfAPTFayaSH8JwRas54g8w%2Flarger.jpg&width=445,Abel Rodríguez,"Montaña de centro donde no se inunda, 2022","US$20,000–US$30,000 "
1036,https://d7hftxdivxxvm.cloudfront.net?height=296&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fg_3hXbMw3FOX0CaqcJ3Fug%2Flarger.jpg&width=445,Zheng Guogu,"Computer is controlled by Pig's Brain - 90, 2006","€32,000 "
1037,https://d7hftxdivxxvm.cloudfront.net?height=563&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FBe6hiJxy40OsLsOpvqz_6Q%2Flarger.jpg&width=445,Raphael Adjetey Adjei Mayne,"Purple Chair, 2019","€16,000–€22,000 "
1038,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FiyNr6fAIgVzLXNYlFA-EkA%2Flarger.jpg&width=445,Josef Kote,"Abundance, ca. 2023","US$31,250 "
1039,https://d7hftxdivxxvm.cloudfront.net?height=380&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FVrDRSdKXrr7BWUsAmR1tHg%2Flarger.jpg&width=445,Pimax,"Blue Nourf Tomato, 2023","US$16,000 "
1040,https://d7hftxdivxxvm.cloudfront.net?height=729&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FcB8d8onxa76-s0xAXckFUQ%2Flarger.jpg&width=445,Ned Armstrong,"Night tree, 2021","£2,000–£2,400 "
1041,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FlKjyn6EVAV8_Oa1LTWHxaA%2Flarger.jpg&width=445,Emerson Woelffer,"Untitled, 1978","$1,000 "
1042,https://d7hftxdivxxvm.cloudfront.net?height=767&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FK6Q8UYOFBfHstj5d9aDfpg%2Flarger.jpg&width=445,Sadikou Oukpedjo,"A chacun sa pomme, 2022","€15,000–€20,000 "
1043,https://d7hftxdivxxvm.cloudfront.net?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FVdRpvMCjh8Gwvpy0oassfg%2Flarger.jpg&width=445,Sandra Chevrier,"La Cage, je n’étais qu’un Homme (I Was Only a Man), 2020","US$13,600 "
1044,https://d7hftxdivxxvm.cloudfront.net?height=317&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FSXacnWAO9TCapYvIRhWcCQ%2Flarger.jpg&width=445,Oliver Pyle,"The Pond Beyond, 2022",£395 
1045,https://d7hftxdivxxvm.cloudfront.net?height=674&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FQtVN7_ZcWtRkkjLx_SRnQA%2Flarger.jpg&width=445,Barbara Kassel,"Underwater Dream, 2021","US$27,000 "
1046,https://d7hftxdivxxvm.cloudfront.net?height=549&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F-6gzBUjIOKz-cG649VYXkw%2Flarger.jpg&width=445,Mark Tennant,"Untitled, 2023","US$9,000 "
1047,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FU3-LLACPTJX4mqZWYs9kcg%2Flarger.jpg&width=445,Kevin Earl Taylor,"Spirit Guide, 2023","US$1,800 "
1048,https://d7hftxdivxxvm.cloudfront.net?height=536&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FhyOE-eURB6MIYycC91Rp0A%2Flarger.jpg&width=445,Deborah Zlotsky,"Diaspora 2, 2023","US$12,000 "
1049,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Faf5YkxajJG18wsD_pJ4Upg%2Flarger.jpg&width=445,Z the Rat (Zeinab Diomande),"The Body As A Portal, 2023","US$4,500 "
1050,https://d7hftxdivxxvm.cloudfront.net?height=423&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FW3uvyl1rKGSl4q5Tda6_fA%2Flarger.jpg&width=445,Marcelo Suaznabar,"El Gato, 2022","US$1,100 "
1051,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FJTkzwZaT89jXvEF1aAJn4A%2Flarger.jpg&width=445,Mara Minuzzo,"Composition No. 2206, 2022","US$1,900 "
1052,https://d7hftxdivxxvm.cloudfront.net?height=386&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FNlKQMDwy5Mc8TQnXJcRirw%2Flarger.jpg&width=445,Jeff Muhs,"All The Land I've Ever Known, 2023","US$19,000 "
1053,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F34Pn8o9c4BG_dluLkU7caQ%2Flarger.jpg&width=445,Caroline McMillan,"Cornwall Coastline, 2022",£685 
1054,https://d7hftxdivxxvm.cloudfront.net?height=427&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FerraW_AWOD51xLAklduQgQ%2Flarger.jpg&width=445,Hiroshi Sato,"Stargazers, 2022","US$12,000 "
1055,https://d7hftxdivxxvm.cloudfront.net?height=570&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F-Slnkmar3y_flnQ_GgZxBw%2Flarger.jpg&width=445,Young Lim Lee,"Into the Night, 2023","US$4,000 "
1056,https://d7hftxdivxxvm.cloudfront.net?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FNjAaAqlSbIdGbgAPL4CDyw%2Flarger.jpg&width=445,Jeremy Mann,"HELIX, 2021","US$31,000 "
1057,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FiEE_mrRnw-ESbisvhaEZwQ%2Flarger.jpg&width=445,Nicolas Dubreuille,"Sans Titre Ref (351), 2023","€3,500 "
1058,https://d7hftxdivxxvm.cloudfront.net?height=585&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F7fDNtR1CmY1XI97kjkStGg%2Flarger.jpg&width=445,Lex Marie,"If They Swing, Swing Back, 2022","$4,250 "
1059,https://d7hftxdivxxvm.cloudfront.net?height=556&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F3HwGJOLrmNS0LRCu4rnIrw%2Flarger.jpg&width=445,Wang Dongling 王冬龄,"TANG Xianzu, ‘Peony Pavilion: Introduction of the Thrush’, Entangled Script, 2017","US$30,000 "
1060,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FXIvRRsu8Ereujc3koqSwbg%2Flarger.jpg&width=445,Joan Hernández Pijuan,"La morera ocre, 1989","€139,100–€153,000 "
1061,https://d7hftxdivxxvm.cloudfront.net?height=489&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FXEcfJmrGYDFMgtzgex3iAw%2Flarger.jpg&width=445,Nelson Makamo,"Untitled-13, 2021","US$6,000 "
1062,https://d7hftxdivxxvm.cloudfront.net?height=556&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FXcxAIxPv1Pyb0YutVXpLTQ%2Flarger.jpg&width=445,Minjoo Kim,"How To Hide Visibly, 2022","€1,200 "
1063,https://d7hftxdivxxvm.cloudfront.net?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F0vj-7yKYH5o4ZfagGmkm4Q%2Flarger.jpg&width=445,Max Kremer,"""Decay 2"" Contemporary Red & White Abstract Foliage Landscape Painting, 2023","US$1,250 "
1064,https://d7hftxdivxxvm.cloudfront.net?height=517&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FYbBlM7SGP2QaaJ8TK97_0A%2Flarger.jpg&width=445,Cruz Ortiz,"‘cuando i hear amor eterno i cant help but cry’,, 2022","US$25,000 "
1065,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F96HnelkRjZMrOCxPd3UgyA%2Flarger.jpg&width=445,The London Police,"Another totally unexpected discovery at 36 degrees North, 2023","€11,890 "
1066,https://d7hftxdivxxvm.cloudfront.net?height=427&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FxA6LVtEsk_P_1wltXl18iw%2Flarger.jpg&width=445,Lise Zia,"Breaking through 2, 2021","€2,200 "
1067,https://d7hftxdivxxvm.cloudfront.net?height=334&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FRH8jO5TS67ZnlgHAkpreTQ%2Flarger.jpg&width=445,Josh Agle (Shag),"Stag Party, 2012","US$16,000 "
1068,https://d7hftxdivxxvm.cloudfront.net?height=601&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FeDVz_p-aO3_GPJCDkvnooA%2Flarger.jpg&width=445,Luo Mingjun,"Gouttelettes d’eau bleue III, 2019","€2,000 "
1069,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FGvfxH5XDSdFVO8ej5ifVEw%2Flarger.jpg&width=445,Giorgio Mussati,"Madonna Terminator, 2022","€2,000 "
1070,https://d7hftxdivxxvm.cloudfront.net?height=296&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fjm4ID-Be7HNMqgg4pTFd3Q%2Flarger.jpg&width=445,Sam Francis,"Untitled, 1972","US$70,000 "
1071,https://d7hftxdivxxvm.cloudfront.net?height=279&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fr_etepXZryYRDDxsgBB1tg%2Flarger.jpg&width=445,Auguste Rodin,"Reclining nude, ca. 19th century","US$8,000 "
1072,https://d7hftxdivxxvm.cloudfront.net?height=549&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FXjMLhjI68ftsGDKHvb3yjw%2Flarger.jpg&width=445,Aboudia,"Djinzili, 2022","€100,000–€120,000 "
1073,https://d7hftxdivxxvm.cloudfront.net?height=549&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FcXQriYSnOe1BFPOEWn7VLQ%2Flarger.jpg&width=445,Miss Van,"Desnudo II (Floral) , 2019","US$12,000 "
1074,https://d7hftxdivxxvm.cloudfront.net?height=397&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FV3dLVqr4lhuUVDZjHE3ogA%2Flarger.jpg&width=445,Jeff Bertoncino,"Desert Vase, 2022","US$19,000 "
1075,https://d7hftxdivxxvm.cloudfront.net?height=436&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FGgVVT3t6xZzTBaQRhnn0TA%2Flarger.jpg&width=445,Felix Burgos,"South Beach Life Guard Station, 2020",US$650 
1076,https://d7hftxdivxxvm.cloudfront.net?height=221&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F6TQ6GkTkoGDhmETCFQTQwA%2Flarger.jpg&width=445,Laina Terpstra,"Untitled, 2022","US$12,000 "
1077,https://d7hftxdivxxvm.cloudfront.net?height=577&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F85JauEuBRwSTxlpUYvrU6g%2Flarger.jpg&width=445,Tom Jean Webb,"My Mirage, 2023","US$3,600 "
1078,https://d7hftxdivxxvm.cloudfront.net?height=585&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F09I3RW9ZK6nzuOxrZLcBJQ%2Flarger.jpg&width=445,Emilie Picard,"Attendre l'aube, ca. 2016","US$14,000 "
1079,https://d7hftxdivxxvm.cloudfront.net?height=334&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FisYJfSB-5DmT4Z8wZcZQzg%2Flarger.jpg&width=445,Irina Cumberland,"Meditation on Water II, 2023",£800 
1080,https://d7hftxdivxxvm.cloudfront.net?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FOHbUzmfsUkeCrml2eSpKAw%2Flarger.jpg&width=445,John Wentz,"You're So Right, 2017","US$2,200 "
1081,https://d7hftxdivxxvm.cloudfront.net?height=536&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FywjDkWTRP4_YWW1a9mLJVw%2Flarger.jpg&width=445,David Bromley,"Lauren, 2022","US$8,600 "
1082,https://d7hftxdivxxvm.cloudfront.net?height=449&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FwA4_xJB4BoLZGH5ewSUMtw%2Flarger.jpg&width=445,Emily Joyce,"Turk's Cap Lily, 2022","US$4,500 "
1083,https://d7hftxdivxxvm.cloudfront.net?height=337&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FyK7_Hn59vBQJv7HJVLTj6w%2Flarger.jpg&width=445,Taehoon Park,"Parktaeria(Untitled), 2021","KRW ₩8,000,000 "
1084,https://d7hftxdivxxvm.cloudfront.net?height=585&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fv4kHyneRN0YRceIhmNJ_-w%2Flarger.jpg&width=445,Leon Grossmann,"White Abstract Painting. Beyond Horizon. White, Grey, Neon Pink, Pink, Rosa, Blue, Gestural, Textured, small, Stripes, Lines, Minimalism, Small Textured Painting, 2023",US$320 
1085,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FcT1U_a22i75PISW824t64g%2Flarger.jpg&width=445,Lara Lanawi,"Perspective, 2023","€1,250 "
1086,https://d7hftxdivxxvm.cloudfront.net?height=890&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FKOJzzJ9ezLvcTS6ceL_OEA%2Flarger.jpg&width=445,Davina Bosanquet,"Xhosa Man, 2017","£3,675 "
1087,https://d7hftxdivxxvm.cloudfront.net?height=473&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FNTK9l3ZVVn9lflWQ4XV74A%2Flarger.jpg&width=445,John Little,"Golden Reflections, 1980","US$19,995 "
1088,https://d7hftxdivxxvm.cloudfront.net?height=674&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FzpMpQS4xD8d5U45VPAhlIQ%2Flarger.jpg&width=445,Marcel Rozek,"Thresher #2, 2022","US$3,600 "
